student_id,attendance_pct,homework_pct,midterm_score,study_hours_per_week,pass
17.62,83.46,83.08,49.71,3.35,1
60.65,83.71,43.69,66.43,8.19,1
24.52,82.3,43.96,58.39,8.72,1
81.33,92.81,90.9,62.75,15.0,1
99.01,82.96,37.97,67.56,4.71,1
25.53,49.14,80.9,71.93,9.36,1
66.0,61.49,65.8,56.22,6.35,0
29.42,39.6,63.33,59.06,3.88,1
80.7,87.11,72.37,88.36,2.0,0
13.79,90.61,95.01,50.04,9.02,1
64.44,47.98,55.52,53.93,7.33,0
25.17,62.81,62.2,61.16,5.32,0
44.5,38.53,88.14,49.75,3.48,0
20.59,67.38,54.09,62.77,4.4,0
74.36,54.92,83.46,68.59,3.4,0
26.22,48.91,68.27,61.98,7.87,1
66.51,69.08,37.97,43.98,7.58,0
40.52,94.01,70.99,81.09,5.12,1
47.18,83.56,70.55,61.0,5.6,0
54.79,65.08,72.69,59.86,5.73,1
28.4,68.66,80.81,43.98,14.72,0
56.6,94.01,79.13,75.51,7.33,1
94.9,91.74,69.11,76.02,9.23,1
27.93,64.04,88.49,68.86,2.0,0
84.5,78.37,62.69,75.38,2.0,1
93.96,51.89,73.97,62.77,2.0,0
26.82,69.96,54.16,89.29,5.38,1
8.29,83.01,37.97,83.08,7.54,0
59.26,87.53,55.72,63.36,9.76,1
34.62,58.22,70.72,65.72,6.77,1
99.01,87.2,41.72,43.98,3.39,0
51.51,72.14,53.86,59.85,6.16,1
27.23,64.43,95.01,69.42,6.45,1
17.22,94.01,64.17,67.58,2.32,0
82.12,63.16,76.75,43.98,6.83,0
33.93,49.96,54.28,79.72,11.75,1
51.77,57.65,45.63,95.02,5.83,1
78.23,82.33,51.74,43.98,9.41,0
36.45,52.1,87.1,85.92,7.94,0
49.17,84.16,64.07,88.37,2.0,1
50.02,54.45,71.11,70.95,11.08,1
70.32,68.19,56.94,73.34,7.94,0
67.64,94.01,81.68,77.34,2.0,1
44.11,53.94,92.95,87.17,3.95,1
52.35,33.86,95.01,83.74,7.86,1
39.71,93.66,80.1,64.93,2.0,0
7.63,44.8,52.57,56.49,4.26,1
57.97,55.18,37.97,79.93,3.67,1
99.01,82.38,91.49,89.05,4.01,0
24.86,81.68,37.97,86.55,7.0,0
28.07,32.97,67.8,44.31,7.56,0
25.24,63.46,86.32,86.35,7.58,1
71.52,84.56,95.01,73.29,8.67,1
63.51,94.01,53.74,77.22,10.66,0
45.9,47.65,71.73,46.91,10.11,0
23.87,88.37,66.95,70.86,3.08,1
53.18,57.83,56.66,71.2,9.07,1
5.11,87.91,90.19,66.81,2.0,1
54.66,51.16,78.73,75.97,11.47,0
75.78,65.46,48.76,66.25,9.68,0
14.2,76.36,65.64,43.98,6.71,1
6.04,86.36,62.59,58.82,3.63,0
96.32,79.59,76.43,76.49,9.81,0
32.75,61.94,95.01,53.1,2.2,1
83.46,60.65,74.74,61.84,10.1,1
46.03,94.01,64.27,86.01,7.98,1
45.8,74.41,67.38,68.4,5.74,1
63.22,61.13,75.88,77.83,8.04,0
24.85,79.02,39.56,86.91,14.75,0
54.34,80.51,87.95,52.54,2.79,1
39.43,45.63,71.89,56.28,7.37,1
12.19,78.1,66.92,59.11,5.89,1
60.29,42.93,62.07,69.65,7.73,1
42.86,58.14,67.88,53.85,8.07,0
45.94,52.11,52.79,90.89,11.19,1
15.39,67.24,41.32,47.72,3.12,1
96.67,61.8,78.07,81.14,12.28,1
75.93,65.99,56.33,88.29,7.36,1
78.47,36.07,72.86,43.98,2.0,0
41.64,68.18,65.66,48.04,5.03,0
1.99,50.08,91.02,63.69,8.32,1
99.01,94.01,77.1,74.22,9.12,1
48.73,62.47,87.79,59.92,6.7,0
28.78,64.97,81.97,58.4,5.64,0
62.59,81.79,95.01,67.61,10.4,1
84.36,92.86,42.4,57.7,9.97,0
49.83,48.73,93.98,43.98,5.95,0
87.59,79.64,55.59,59.84,4.28,1
81.92,86.58,50.48,50.52,2.59,0
19.27,72.78,47.76,70.81,6.64,1
30.95,72.43,61.99,57.94,13.7,0
78.28,60.48,76.25,52.98,14.9,1
1.99,63.83,92.57,66.18,2.88,1
46.16,67.62,37.97,54.32,9.86,1
8.99,62.0,74.19,43.98,7.0,1
36.67,85.2,52.28,68.53,9.27,0
41.83,54.13,47.68,51.6,15.0,0
40.11,84.62,59.6,76.4,11.4,1
34.48,92.96,70.63,75.35,13.01,0
18.67,76.05,57.8,57.05,4.07,1
99.01,37.93,48.02,87.18,2.0,1
99.01,80.33,62.0,78.24,6.22,0
16.79,58.16,78.89,55.22,14.74,1
96.4,60.21,75.83,90.02,12.29,1
38.91,75.91,60.31,43.98,6.04,1
54.25,89.03,65.95,85.88,9.49,1
48.66,40.19,55.9,77.33,8.37,0
31.36,70.54,72.87,59.02,2.69,1
79.04,94.01,83.76,58.29,8.53,0
54.15,50.12,55.58,63.94,12.36,0
36.67,65.98,60.43,65.16,10.12,1
12.65,58.65,78.64,44.88,2.39,1
24.58,81.93,95.01,73.02,2.0,1
2.88,47.45,80.67,85.36,13.22,1
50.85,41.8,65.96,87.11,9.82,0
15.78,84.21,51.3,61.32,12.17,0
42.8,73.73,87.1,71.6,14.32,0
90.25,48.58,55.12,86.43,3.14,1
85.29,68.31,65.51,67.89,9.15,1
49.56,46.89,62.42,91.33,6.43,1
47.97,85.8,67.52,54.34,6.97,0
99.01,74.43,52.85,62.87,6.15,1
65.61,56.9,85.25,46.78,5.75,0
40.99,59.28,76.48,77.93,5.79,0
9.13,61.41,63.85,54.97,8.51,1
61.93,50.54,64.94,81.39,6.94,0
74.56,93.17,63.25,79.23,11.07,1
32.17,90.05,71.06,94.18,3.63,1
58.95,62.44,55.75,75.07,9.17,1
39.95,63.97,51.21,70.32,2.81,1
45.16,49.7,65.15,47.58,4.1,0
1.99,66.68,79.95,75.34,6.78,1
44.07,78.16,95.01,89.26,6.58,1
78.62,90.37,72.14,91.29,8.54,1
32.18,53.7,82.86,64.34,11.83,0
52.02,39.78,82.88,69.98,11.53,1
28.57,51.74,74.51,84.56,7.11,1
60.96,79.34,76.83,71.08,13.94,1
44.22,68.75,62.34,80.42,5.17,0
23.25,87.04,56.59,91.85,7.29,1
89.16,70.25,52.76,76.31,6.67,1
77.45,94.01,65.81,43.98,9.59,1
32.95,41.53,73.54,86.84,6.56,0
64.94,32.97,63.1,59.08,7.36,0
66.09,93.41,68.22,53.92,8.56,1
69.13,55.47,43.74,56.91,12.37,0
1.99,71.95,95.01,68.37,6.35,1
79.7,71.89,95.01,63.89,9.25,1
33.97,75.29,66.13,56.1,6.39,0
40.12,61.16,73.95,53.11,8.84,1
99.01,52.72,95.01,61.18,2.01,0
59.26,51.31,82.5,68.83,11.35,1
39.29,80.18,59.32,95.02,4.8,1
1.99,83.14,77.74,89.57,2.88,1
90.82,65.11,45.59,61.56,14.93,0
11.47,58.99,73.68,93.27,10.65,0
21.39,79.56,74.02,67.95,6.27,1
40.89,43.37,37.97,95.02,2.63,0
91.59,94.01,86.48,72.44,10.22,1
72.93,77.51,76.53,74.26,6.76,0
45.92,66.7,63.48,73.33,9.7,1
59.44,84.17,64.48,59.19,14.97,1
33.08,80.65,83.38,94.1,6.06,0
54.55,73.67,59.0,63.07,8.69,0
52.63,36.15,58.35,63.11,4.95,0
78.61,76.77,56.37,80.45,4.15,0
78.56,94.01,82.44,47.26,9.89,1
64.83,59.72,79.86,68.99,4.86,1
39.99,86.44,49.62,62.76,8.31,0
72.02,84.51,71.62,46.74,9.36,0
47.83,74.71,73.97,64.46,8.46,0
19.11,72.52,89.19,70.75,2.0,0
38.8,79.4,62.1,75.3,2.0,1
52.95,76.86,60.09,48.93,5.85,0
76.91,94.01,77.94,47.3,3.63,0
45.18,86.58,60.0,83.65,14.97,0
15.42,82.0,80.34,95.02,8.32,1
52.15,88.18,72.98,53.26,5.81,1
53.79,82.01,39.57,54.89,4.43,1
55.89,32.97,64.72,58.85,11.81,1
77.19,67.46,72.62,53.77,2.66,1
80.06,58.58,81.07,62.69,4.1,1
33.26,75.31,60.49,56.77,5.51,1
32.62,59.69,55.06,74.39,11.55,0
20.32,79.95,54.5,65.87,11.57,0
70.77,62.09,72.28,72.36,6.36,1
92.53,94.01,69.53,91.34,15.0,1
41.36,94.01,57.2,84.47,10.85,1
43.5,43.98,76.63,64.13,4.36,1
93.05,75.22,72.53,77.68,2.85,1
65.17,61.37,59.13,95.02,2.0,0
63.16,73.97,59.18,43.98,5.1,0
15.95,79.88,95.01,65.34,2.75,0
70.19,46.95,37.97,63.74,7.62,0
23.54,52.33,43.0,72.82,4.35,1
17.6,54.53,65.48,59.37,2.0,1
40.44,59.79,85.77,79.07,9.97,0
33.51,60.3,54.25,95.02,8.08,1
44.07,83.58,78.88,45.38,4.78,1
8.69,73.45,39.03,67.49,10.58,1
78.32,54.14,64.66,63.08,8.07,0
83.22,63.88,74.14,68.95,8.21,0
1.99,32.97,83.67,51.54,10.08,0
78.89,94.01,79.24,64.69,10.67,0
26.99,69.84,37.97,79.51,11.23,1
75.36,87.04,69.2,69.74,8.89,1
48.51,83.52,56.81,86.3,6.05,1
51.33,68.88,67.22,83.51,8.55,1
45.13,32.97,63.67,63.03,3.67,0
85.67,59.67,80.81,72.02,6.66,1
14.54,75.76,68.53,48.82,6.18,1
68.13,70.59,73.17,64.43,3.03,1
82.45,87.88,70.07,91.62,12.92,0
71.28,69.49,37.97,60.63,7.27,1
99.01,94.01,69.67,69.97,3.1,1
35.15,50.82,68.36,53.89,2.0,1
78.27,78.66,77.32,51.94,2.0,0
47.42,51.36,76.92,85.72,5.08,0
86.28,85.66,38.35,67.11,10.35,0
50.28,56.23,50.53,69.17,4.6,1
39.25,38.51,70.39,56.54,8.93,0
88.39,43.28,78.26,65.7,13.07,0
36.24,61.19,63.67,67.47,6.37,0
9.51,94.01,77.69,52.83,11.05,0
35.51,82.61,95.01,82.88,2.58,0
68.46,77.41,77.55,65.03,8.46,0
90.89,68.37,92.7,60.39,5.76,1
53.72,49.64,64.38,54.94,8.29,0
88.74,53.05,79.59,65.82,10.04,1
11.1,59.78,86.43,61.33,5.5,0
37.64,58.18,86.78,71.34,2.18,1
42.13,57.93,37.97,89.58,3.12,0
47.18,52.73,59.21,77.17,2.78,1
52.94,69.63,83.66,69.91,6.08,0
70.54,56.26,44.24,63.44,7.22,0
37.6,89.5,55.07,79.57,2.0,0
54.53,89.32,78.87,53.92,7.46,1
49.19,80.13,56.46,61.58,4.37,0
23.64,78.09,49.43,66.44,7.04,1
47.2,42.12,92.36,58.1,10.66,1
46.33,94.01,60.57,66.48,6.33,1
45.71,64.55,50.08,43.98,8.03,0
51.42,83.53,50.3,71.96,7.64,1
52.7,84.22,90.35,95.02,7.77,1
37.96,51.14,74.6,73.97,3.77,0
87.42,58.44,91.47,71.16,8.74,0
16.57,76.54,64.72,51.81,12.66,1
29.58,42.23,70.58,55.54,4.75,0
99.01,67.94,53.68,56.91,3.81,1
20.39,32.97,84.69,53.03,14.44,1
11.23,69.7,51.47,76.67,2.0,0
71.81,93.79,95.01,60.63,5.65,0
1.99,69.48,50.03,62.1,5.72,1
43.67,43.69,46.21,95.02,10.82,0
99.01,59.76,74.92,60.46,6.46,0
5.68,80.38,56.1,79.77,6.71,0
1.99,72.46,60.41,76.37,15.0,0
7.01,77.5,86.89,85.27,8.64,1
76.56,66.48,94.47,70.36,6.52,1
83.13,56.0,70.45,77.4,12.23,0
35.63,71.73,63.91,52.47,6.1,0
70.32,70.72,63.33,64.75,9.59,0
90.83,87.65,76.34,72.54,5.47,1
99.01,61.23,37.97,95.02,5.44,0
43.35,70.38,67.4,65.65,9.91,0
1.99,66.96,50.81,70.84,10.67,1
26.69,94.01,73.54,67.19,12.98,1
38.12,56.23,65.42,95.02,8.49,0
42.99,62.73,70.67,79.92,8.04,1
45.05,52.62,72.07,72.47,12.72,1
82.96,92.54,76.05,59.07,4.84,1
87.47,93.84,55.45,74.48,12.08,0
45.52,65.69,89.09,77.1,10.13,1
82.37,90.45,71.29,64.35,10.86,1
60.88,75.31,72.34,53.0,5.94,1
52.37,81.91,68.21,52.55,12.19,0
76.8,51.96,59.28,54.63,4.76,1
52.6,72.37,78.89,76.06,8.32,1
99.01,94.01,72.9,92.87,11.55,0
8.77,94.01,95.01,88.28,9.45,1
35.55,83.73,56.41,82.19,12.04,0
46.83,86.31,92.91,80.97,2.29,0
63.25,94.01,68.74,73.61,4.43,1
87.29,83.39,67.79,72.19,5.07,0
49.79,57.84,54.16,62.02,6.93,0
9.24,90.93,75.46,70.24,12.24,0
74.94,68.21,65.98,76.72,4.39,1
72.4,78.15,77.23,68.25,7.89,0
1.99,71.61,53.33,43.98,2.0,0
50.39,57.01,72.66,57.01,15.0,0
4.37,74.97,69.41,72.45,3.42,1
31.22,86.59,61.44,66.24,8.57,1
24.31,82.56,70.87,80.97,8.84,1
73.98,77.99,68.93,56.64,5.6,1
53.89,65.98,78.36,73.51,5.89,1
13.2,40.24,83.95,86.88,11.25,1
76.03,68.68,77.56,68.36,2.08,0
8.9,79.3,71.72,66.0,8.9,1
60.08,32.97,51.34,83.79,3.91,1
26.88,68.34,57.55,50.22,9.24,1
39.89,67.85,84.12,63.51,7.03,0
65.13,53.37,76.27,46.03,12.28,0
65.63,82.94,62.42,67.63,5.03,0
89.29,86.19,84.05,84.08,8.42,1
48.11,94.01,57.98,67.72,2.89,1
59.39,69.02,54.51,51.89,12.68,0
37.8,92.32,86.09,84.36,9.76,0
55.78,55.06,91.94,73.74,8.99,1
63.25,62.97,60.56,58.06,14.59,0
47.65,81.51,81.4,81.72,2.0,1
1.99,57.94,83.84,74.56,8.59,1
60.12,66.66,71.39,92.68,8.78,1
61.08,84.34,65.7,67.17,2.0,1
30.77,69.41,58.77,80.53,3.75,0
13.24,53.29,71.63,43.98,3.66,0
93.32,59.11,64.68,51.73,3.76,1
64.76,64.69,87.07,63.75,3.13,0
43.85,79.89,87.59,73.52,6.36,1
17.51,63.78,68.2,65.97,6.44,1
26.66,32.97,78.02,62.49,3.5,1
88.29,83.4,76.03,67.84,7.91,1
54.49,80.91,95.01,78.68,5.98,0
34.53,50.71,69.07,64.2,13.09,1
65.29,49.52,75.83,66.8,13.27,0
26.87,93.37,66.77,75.08,8.63,1
94.04,65.27,79.77,95.02,7.84,1
89.75,82.82,61.14,62.47,4.59,1
36.96,57.27,49.0,88.38,7.17,1
32.26,81.09,95.01,57.77,5.21,1
1.99,53.23,57.57,77.16,12.14,1
7.52,76.97,48.83,53.89,3.01,0
11.64,75.82,76.57,81.46,2.0,1
54.42,33.08,69.95,75.92,8.2,0
41.04,71.71,50.73,85.22,8.72,1
11.47,56.84,71.67,53.08,13.14,1
42.34,88.81,59.05,66.63,5.13,1
65.16,73.67,47.85,59.16,9.31,0
65.81,65.15,77.04,61.5,7.75,1
1.99,94.01,70.83,49.41,11.01,1
46.78,35.92,79.82,59.89,9.95,0
10.37,94.01,55.3,77.72,10.06,1
76.66,94.01,83.53,66.7,3.97,0
73.25,62.64,52.57,93.78,3.47,1
24.45,85.2,69.8,70.7,8.77,0
28.28,78.09,61.39,82.15,8.23,1
37.12,32.97,54.32,59.23,8.64,1
1.99,67.55,79.22,45.97,3.59,1
60.25,47.19,77.8,73.47,10.75,0
42.58,45.58,65.15,79.86,7.45,0
78.65,64.46,65.66,69.99,8.87,0
18.63,65.08,69.73,70.77,7.24,0
32.54,90.98,70.44,87.08,13.17,0
6.79,56.24,53.95,67.89,7.86,0
21.36,62.55,64.59,57.25,6.59,1
16.21,93.66,54.29,94.06,2.03,0
79.39,66.28,78.79,95.02,6.46,0
30.24,60.46,37.97,91.51,13.9,1
54.1,84.65,67.01,83.0,5.08,1
39.45,78.89,80.36,66.6,9.6,0
13.67,71.28,72.27,78.15,5.35,1
45.62,85.83,57.25,69.69,6.17,1
67.88,47.5,37.97,62.26,4.24,1
15.46,59.25,74.85,46.87,4.69,0
73.97,94.01,85.08,74.58,8.35,0
25.85,32.97,66.78,82.88,2.38,0
36.49,57.64,83.39,69.53,9.55,0
65.9,48.63,72.72,89.16,6.79,1
31.25,70.77,68.71,79.76,5.0,0
51.59,80.2,76.96,49.64,11.64,1
41.37,89.06,69.28,86.2,7.93,1
54.25,62.28,90.41,62.64,5.74,1
1.99,53.23,79.93,51.66,7.17,1
1.99,43.9,69.96,58.91,8.23,0
68.37,70.37,95.01,94.97,5.06,1
80.59,94.01,60.02,94.54,7.64,0
24.09,59.15,77.41,63.62,5.31,1
43.42,68.25,78.17,83.42,10.7,1
59.05,71.92,86.59,75.31,4.29,0
70.61,62.06,75.15,64.02,10.88,1
1.99,94.01,65.36,73.23,7.53,0
24.79,90.87,68.32,43.98,2.0,0
40.85,83.96,77.26,60.87,13.49,1
70.9,86.48,95.01,67.6,5.9,1
99.01,57.42,43.62,73.7,4.74,1
43.89,49.26,85.9,87.63,8.59,1
9.68,57.56,87.12,95.02,6.2,0
62.17,74.47,83.23,57.81,2.14,0
88.82,63.79,70.12,75.45,7.84,0
53.63,79.57,61.82,76.57,5.75,1
24.2,71.43,60.95,43.98,6.75,1
78.29,45.88,85.32,77.46,4.67,0
69.75,91.42,83.97,59.13,7.72,1
20.73,60.49,42.35,43.98,14.6,1
61.57,83.4,54.91,69.33,10.03,0
79.43,54.56,66.91,82.57,2.0,0
84.79,53.97,60.52,57.43,10.84,0
48.57,53.12,80.48,93.86,9.44,1
40.11,44.25,60.39,59.92,6.69,0
86.11,44.67,95.01,95.02,10.71,1
15.39,76.24,61.32,67.28,10.99,1
63.22,53.15,54.29,91.26,7.66,1
10.75,75.63,86.77,67.22,7.77,0
81.41,71.32,64.87,67.36,5.48,1
43.01,85.05,84.33,61.97,8.77,1
87.3,51.54,91.54,64.8,2.5,0
64.76,88.25,87.25,61.02,12.01,1
15.01,53.53,61.69,65.15,12.41,0
91.83,32.97,42.94,88.35,8.87,0
95.5,72.88,95.01,78.22,12.21,1
76.1,54.07,46.55,44.85,8.03,0
28.41,94.01,95.01,66.24,7.64,0
41.62,74.83,66.82,90.22,8.06,0
54.72,68.02,64.51,82.41,6.09,1
30.08,73.08,60.28,56.99,12.85,0
99.01,60.74,70.33,62.05,11.08,0
54.69,94.01,58.14,78.02,10.86,1
1.99,59.84,76.64,58.56,10.63,0
60.35,77.7,67.73,51.36,8.69,1
40.4,55.06,50.57,68.67,2.5,1
48.33,69.55,52.86,78.4,2.0,1
39.81,47.68,64.0,73.2,6.37,1
73.91,73.56,37.97,66.42,3.3,1
82.98,70.66,42.17,62.67,8.47,1
58.71,79.21,90.37,82.49,11.41,0
40.66,77.78,89.68,55.08,6.63,0
49.3,70.03,84.98,80.16,4.43,0
51.07,94.01,80.55,80.68,2.0,0
27.22,69.2,77.09,62.23,2.0,1
67.3,70.21,76.95,73.24,7.13,1
63.85,68.02,57.9,76.92,12.37,1
95.19,73.1,86.79,67.14,7.73,1
86.92,64.47,53.01,55.88,7.57,1
30.61,63.02,95.01,49.51,7.06,0
74.3,82.8,60.41,53.34,8.91,1
22.91,68.67,53.01,80.89,2.0,1
70.69,88.13,95.01,48.79,5.6,1
35.51,36.09,50.91,73.54,10.24,1
20.81,94.01,82.64,62.61,10.47,1
58.62,85.32,74.96,53.45,5.91,0
1.99,68.61,80.18,48.05,11.68,1
1.99,68.15,88.74,66.48,3.92,1
45.35,80.83,82.69,87.64,5.93,1
52.89,51.4,43.01,69.94,13.96,1
39.79,70.2,74.87,95.02,12.03,1
4.68,72.26,74.33,95.02,11.07,0
26.77,33.44,82.21,54.52,2.0,1
61.85,75.66,68.93,51.54,6.25,1
67.38,45.65,54.93,81.79,2.43,0
50.03,88.64,53.85,55.73,10.06,1
84.06,93.14,67.08,57.22,8.1,1
62.03,94.01,48.49,77.54,4.73,1
28.82,63.83,59.59,93.08,5.15,0
42.36,63.58,60.9,81.36,7.11,1
9.8,34.64,64.63,70.39,7.91,0
47.36,81.53,95.01,85.73,9.68,0
82.76,42.89,52.76,93.58,11.92,0
70.38,43.94,37.97,66.37,12.92,0
91.17,64.16,74.84,55.37,10.68,0
41.71,50.0,54.99,58.71,5.02,1
89.55,52.54,88.49,67.34,5.47,1
44.89,70.35,66.26,62.75,13.21,1
93.19,85.08,70.65,73.72,4.83,0
49.87,79.04,46.26,53.36,8.34,1
71.02,72.86,70.08,73.0,10.36,0
93.3,89.77,90.81,62.23,7.88,0
44.89,71.77,84.06,69.32,12.98,0
56.84,60.22,72.13,89.39,3.87,0
87.89,55.93,48.15,95.02,9.99,1
46.64,79.27,77.42,69.55,6.84,1
12.18,50.08,75.57,90.01,11.09,1
99.01,75.68,90.93,72.43,9.35,1
36.87,61.96,74.15,47.59,2.88,0
55.11,54.73,78.82,71.73,12.52,1
84.04,54.42,62.67,50.24,8.8,0
32.85,86.56,59.42,87.7,2.0,0
21.26,54.38,77.15,64.13,6.75,1
57.86,64.59,73.42,43.98,10.99,1
1.99,61.25,73.69,47.57,4.63,1
42.15,88.22,71.37,59.84,2.0,0
57.61,94.01,37.97,43.98,4.14,0
42.67,85.56,79.2,73.29,9.38,1
5.72,62.89,80.57,85.32,3.34,0
96.75,75.56,58.91,61.87,14.61,1
53.5,53.46,80.67,70.51,9.68,1
92.02,73.23,66.26,95.02,10.02,0
42.96,38.5,71.07,59.49,12.27,1
24.97,73.67,57.34,59.74,2.0,1
58.31,68.55,68.6,61.33,3.54,0
44.24,77.3,41.89,79.49,8.55,1
16.33,69.3,64.04,55.88,9.41,0
93.14,84.26,95.01,67.76,11.08,0
32.45,56.04,71.83,92.01,6.35,1
1.99,82.87,63.56,50.87,6.57,1
89.03,77.86,62.97,78.68,11.14,1
35.87,88.75,57.47,84.86,10.64,0
32.87,89.94,71.2,81.16,3.8,1
1.99,52.72,52.12,83.5,4.61,1
99.01,78.65,82.08,58.38,3.17,1
13.09,48.94,83.61,82.4,12.94,0
52.2,89.99,80.79,56.34,10.07,1
76.98,54.46,85.64,67.85,10.53,0
62.73,62.81,85.11,49.5,7.83,1
48.77,73.36,74.55,70.37,8.72,1
1.99,82.56,91.88,69.46,8.32,1
27.01,76.07,77.24,90.39,7.89,0
55.95,83.03,59.1,53.21,2.7,0
27.66,69.74,67.99,64.6,15.0,0
56.4,73.83,84.2,55.97,10.88,0
70.28,38.33,77.03,60.7,2.0,0
78.42,87.63,60.08,46.03,10.34,1
14.93,64.38,69.88,51.19,10.17,1
99.01,61.92,55.99,78.64,8.01,1
72.77,94.01,82.95,47.88,8.71,1
50.45,32.97,91.8,43.98,2.0,1
82.11,71.2,42.28,80.18,2.81,0
99.01,32.97,76.08,56.3,8.25,1
8.76,75.51,50.85,87.06,6.64,0
43.96,57.18,45.39,67.07,6.11,0
1.99,32.97,91.22,69.04,3.16,1
56.09,88.75,88.22,46.74,5.32,1
61.1,46.75,72.71,59.87,6.73,1
49.36,86.27,60.48,62.67,3.6,1
31.51,52.32,64.22,82.1,6.55,1
1.99,61.32,58.63,72.63,9.64,1
61.34,32.97,95.01,71.34,8.45,1
92.72,77.02,95.01,59.85,7.79,1
33.35,59.39,83.05,67.95,4.91,1
63.27,63.05,70.29,86.08,11.6,0
5.01,67.84,48.09,75.97,10.78,0
63.76,40.43,65.5,68.09,8.6,0
39.09,81.72,69.39,60.27,2.0,1
28.38,59.57,57.5,81.75,11.62,1
28.44,94.01,92.33,71.31,6.14,0
39.08,61.05,95.01,75.1,5.75,0
61.59,62.64,66.46,72.71,11.6,1
12.43,45.57,86.61,81.11,8.63,0
38.98,41.04,74.19,45.5,6.37,0
49.3,85.01,56.35,69.61,6.97,1
18.62,88.25,88.93,55.96,8.81,0
99.01,59.54,95.01,60.17,7.19,1
25.74,71.66,78.63,55.79,2.17,0
31.08,91.44,61.69,74.55,5.39,1
22.12,74.63,83.07,90.18,9.45,0
99.01,78.08,64.99,88.47,5.69,0
66.54,71.06,84.37,79.96,9.03,1
23.33,58.0,94.34,92.66,2.0,1
82.59,76.32,58.22,68.76,3.17,1
56.32,94.01,79.25,54.83,4.61,1
57.96,60.33,64.36,66.17,9.43,1
40.51,84.83,89.09,75.45,4.24,1
28.76,72.72,69.97,85.34,3.93,1
60.3,59.11,95.01,87.9,10.12,0
34.69,85.32,95.01,43.98,4.76,1
99.01,83.27,55.69,43.98,5.46,1
13.68,79.76,74.8,65.0,4.54,1
95.07,94.01,89.78,82.89,3.68,1
47.27,94.01,65.98,62.25,8.89,1
59.18,70.47,80.22,61.61,6.46,1
74.67,67.65,62.8,60.27,3.23,1
32.22,44.32,42.79,62.51,7.82,1
75.57,94.01,81.8,74.66,9.92,0
1.99,68.23,82.04,43.98,2.0,1
29.61,58.77,55.74,83.13,4.43,0
23.69,53.04,63.24,79.56,4.73,1
14.13,52.92,66.3,47.06,13.53,1
44.26,94.01,81.09,72.79,8.82,1
61.69,85.38,86.13,74.23,9.67,0
70.89,43.25,78.05,53.83,15.0,1
57.49,43.97,50.57,61.11,6.19,0
31.19,71.67,64.11,61.68,5.44,1
61.21,51.58,65.94,43.98,3.27,1
54.11,65.07,64.5,58.69,2.0,0
77.66,94.01,85.74,82.44,4.78,1
73.04,88.4,91.44,54.46,10.16,1
51.38,39.31,85.72,69.78,8.33,1
24.47,51.67,93.12,74.89,15.0,0
31.56,73.86,70.39,55.07,7.31,1
34.55,89.46,60.75,84.2,10.4,1
41.35,55.01,49.56,63.08,7.71,1
58.28,76.03,64.07,63.0,2.78,0
71.25,61.49,55.37,70.21,8.92,1
49.02,94.01,95.01,95.02,7.95,1
50.97,80.51,83.83,82.0,6.17,1
54.66,66.11,53.52,69.51,2.0,0
35.53,43.14,66.15,60.05,9.81,1
23.65,50.78,59.6,86.06,2.0,1
1.99,32.97,58.4,91.8,13.8,1
30.33,74.33,62.79,78.34,8.59,0
64.23,81.28,63.59,70.31,4.06,1
30.11,82.17,61.96,84.12,11.57,1
43.6,58.68,70.02,81.21,11.09,0
64.03,92.12,64.12,64.02,6.38,1
65.61,94.01,88.76,79.19,11.82,0
19.18,57.78,69.65,59.74,5.98,0
79.43,90.38,69.04,73.46,4.27,1
83.21,71.99,61.71,44.59,8.31,0
17.72,60.22,67.04,82.74,3.37,0
26.6,91.25,47.43,54.82,12.24,1
85.06,48.22,64.71,80.97,8.0,1
46.24,43.31,89.96,61.56,8.77,0
1.99,62.53,57.12,55.7,3.21,0
9.89,65.49,74.71,51.3,2.0,1
43.27,40.51,89.86,69.28,6.38,0
16.76,78.18,73.82,80.07,8.26,0
38.51,55.74,63.48,48.25,11.61,1
51.44,46.41,80.05,60.1,10.39,1
92.92,80.99,68.57,77.37,5.99,0
42.07,61.94,84.02,62.25,10.59,0
81.62,88.19,74.45,95.02,7.88,0
91.95,77.63,41.91,51.21,6.73,1
92.11,66.03,59.85,72.8,2.0,0
58.76,88.9,73.17,82.3,7.81,0
1.99,76.94,87.07,54.06,6.64,1
63.87,69.17,82.61,91.11,8.57,0
80.92,78.55,84.69,85.5,6.37,1
48.15,79.13,66.3,60.61,5.46,0
99.01,50.2,58.18,81.09,8.13,1
75.45,94.01,59.29,62.5,8.36,1
66.99,70.71,57.12,47.92,7.42,1
82.02,71.07,95.01,79.5,8.05,1
60.17,38.5,95.01,70.62,5.73,1
1.99,71.79,48.75,67.21,6.22,1
36.02,72.55,76.03,69.08,9.13,1
85.23,49.22,66.97,71.38,11.24,0
27.07,51.17,64.02,56.22,8.59,1
44.02,53.65,79.63,56.09,8.25,0
20.19,64.31,60.68,68.45,8.24,0
99.01,73.29,61.06,75.42,8.62,0
99.01,65.58,77.64,76.7,2.0,1
24.86,74.86,91.96,77.97,13.43,0
54.77,81.44,95.01,87.0,2.73,1
30.76,79.1,78.22,51.84,12.62,0
68.34,75.95,54.51,79.05,4.78,0
65.29,74.56,81.66,78.54,15.0,1
